year,country,region,district,income_level,disability_status,gender,indicator,value,unit,source,data_quality_flag
2021,Colombia,Bogota,Teusaquillo,High,With disability,Women,School_enrollment,30.1718262806138,%,Labour_Force_Survey,ok
2021,Colombia,Bogota,Teusaquillo,High,With disability,Women,Health_services_access,30.285702658939158,%,Civic_Participation_Records,ok
2021,Colombia,Bogota,Teusaquillo,High,With disability,Women,GBV_services_access,28.57159297373116,%,Civic_Participation_Records,ok
2021,Colombia,Bogota,Teusaquillo,High,With disability,Women,Employment_rate,31.871181255758355,%,Community_GBV_Monitoring,ok
2021,Colombia,Bogota,Teusaquillo,High,With disability,Women,Decision_making_participation,31.052413149710002,%,Civic_Participation_Records,ok
2021,Colombia,Bogota,Teusaquillo,High,With disability,Men,School_enrollment,,%,Civic_Participation_Records,missing_value
2021,Colombia,Bogota,Teusaquillo,High,With disability,Men,Health_services_access,32.04651560776563,%,Administrative_Health_Reports,ok
2021,Colombia,Bogota,Teusaquillo,High,With disability,Men,GBV_services_access,31.229636851798535,%,Community_GBV_Monitoring,ok
2021,Colombia,Bogota,Teusaquillo,High,With disability,Men,Employment_rate,35.54766516506408,%,Household_Survey,ok
2021,Colombia,Bogota,Teusaquillo,High,With disability,Men,Decision_making_participation,40.949434002917464,%,Household_Survey,ok
2022,Colombia,Bogota,Teusaquillo,Low,No disability,Women,School_enrollment,,%,Civic_Participation_Records,missing_value
2022,Colombia,Bogota,Teusaquillo,Low,No disability,Women,Health_services_access,,%,Civic_Participation_Records,missing_value
2022,Colombia,Bogota,Teusaquillo,Low,No disability,Women,GBV_services_access,28.84650922806633,%,Household_Survey,ok
2022,Colombia,Bogota,Teusaquillo,Low,No disability,Women,Employment_rate,28.28369792431514,%,Household_Survey,ok
2022,Colombia,Bogota,Teusaquillo,Low,No disability,Women,Decision_making_participation,29.90452455193007,%,Civic_Participation_Records,ok
2022,Colombia,Bogota,Teusaquillo,Low,No disability,Men,School_enrollment,41.13759529764698,%,Community_GBV_Monitoring,ok
2022,Colombia,Bogota,Teusaquillo,Low,No disability,Men,Health_services_access,27.835363459159733,%,Household_Survey,ok
2022,Colombia,Bogota,Teusaquillo,Low,No disability,Men,GBV_services_access,32.717872367429294,%,Household_Survey,ok
2022,Colombia,Bogota,Teusaquillo,Low,No disability,Men,Employment_rate,33.056556023553014,%,Administrative_Health_Reports,ok
2022,Colombia,Bogota,Teusaquillo,Low,No disability,Men,Decision_making_participation,35.51796401313611,%,Labour_Force_Survey,ok
2022,Colombia,Bogota,Teusaquillo,Low,With disability,Women,School_enrollment,10.674087429473731,%,Civic_Participation_Records,ok
2022,Colombia,Bogota,Teusaquillo,Low,With disability,Women,Health_services_access,8.779038845784468,%,Administrative_Health_Reports,ok
2022,Colombia,Bogota,Teusaquillo,Low,With disability,Women,GBV_services_access,11.749771602699427,%,Administrative_Health_Reports,ok
2022,Colombia,Bogota,Teusaquillo,Low,With disability,Women,Employment_rate,9.11853802172379,%,Labour_Force_Survey,ok
2022,Colombia,Bogota,Teusaquillo,Low,With disability,Women,Decision_making_participation,16.883014810325168,%,Community_GBV_Monitoring,ok
2022,Colombia,Bogota,Teusaquillo,Low,With disability,Men,School_enrollment,,%,Civic_Participation_Records,missing_value
2022,Colombia,Bogota,Teusaquillo,Low,With disability,Men,Health_services_access,14.487721788020574,%,Labour_Force_Survey,ok
2022,Colombia,Bogota,Teusaquillo,Low,With disability,Men,GBV_services_access,14.827930972015508,%,Administrative_Health_Reports,ok
2022,Colombia,Bogota,Teusaquillo,Low,With disability,Men,Employment_rate,15.708527147975982,%,Civic_Participation_Records,ok
2022,Colombia,Bogota,Teusaquillo,Low,With disability,Men,Decision_making_participation,,%,Community_GBV_Monitoring,missing_value
2022,Colombia,Bogota,Teusaquillo,Middle,No disability,Women,School_enrollment,46.263331904701225,%,Labour_Force_Survey,ok
2022,Colombia,Bogota,Teusaquillo,Middle,No disability,Women,Health_services_access,52.07348671350957,%,Civic_Participation_Records,ok
2022,Colombia,Bogota,Teusaquillo,Middle,No disability,Women,GBV_services_access,53.60066665718862,%,Administrative_Health_Reports,ok
2022,Colombia,Bogota,Teusaquillo,Middle,No disability,Women,Employment_rate,46.35401827475168,%,Community_GBV_Monitoring,ok
2022,Colombia,Bogota,Teusaquillo,Middle,No disability,Women,Decision_making_participation,40.274858165450944,%,Labour_Force_Survey,ok
2022,Colombia,Bogota,Teusaquillo,Middle,No disability,Men,School_enrollment,42.044337103303675,%,Labour_Force_Survey,ok
2022,Colombia,Bogota,Teusaquillo,Middle,No disability,Men,Health_services_access,,%,Household_Survey,missing_value
2022,Colombia,Bogota,Teusaquillo,Middle,No disability,Men,GBV_services_access,50.123073216116595,%,Labour_Force_Survey,ok
2022,Colombia,Bogota,Teusaquillo,Middle,No disability,Men,Employment_rate,51.15073371630364,%,Community_GBV_Monitoring,ok
2022,Colombia,Bogota,Teusaquillo,Middle,No disability,Men,Decision_making_participation,54.07811763487391,%,Household_Survey,ok
2022,Colombia,Bogota,Teusaquillo,Middle,With disability,Women,School_enrollment,27.04121196849391,%,Labour_Force_Survey,ok
2022,Colombia,Bogota,Teusaquillo,Middle,With disability,Women,Health_services_access,27.07571838825347,%,Administrative_Health_Reports,ok
2022,Colombia,Bogota,Teusaquillo,Middle,With disability,Women,GBV_services_access,,%,Civic_Participation_Records,missing_value
2022,Colombia,Bogota,Teusaquillo,Middle,With disability,Women,Employment_rate,28.581172445167393,%,Administrative_Health_Reports,ok
2022,Colombia,Bogota,Teusaquillo,Middle,With disability,Women,Decision_making_participation,27.784478580754634,%,Administrative_Health_Reports,ok
2022,Colombia,Bogota,Teusaquillo,Middle,With disability,Men,School_enrollment,31.777650647524748,%,Community_GBV_Monitoring,ok
2022,Colombia,Bogota,Teusaquillo,Middle,With disability,Men,Health_services_access,26.34194135675827,%,Civic_Participation_Records,ok
2022,Colombia,Bogota,Teusaquillo,Middle,With disability,Men,GBV_services_access,,%,Household_Survey,missing_value
2022,Colombia,Bogota,Teusaquillo,Middle,With disability,Men,Employment_rate,32.09805056541262,%,Household_Survey,ok
2022,Colombia,Bogota,Teusaquillo,Middle,With disability,Men,Decision_making_participation,32.057302080110354,%,Community_GBV_Monitoring,ok
2022,Colombia,Bogota,Teusaquillo,High,No disability,Women,School_enrollment,48.940666815699736,%,Community_GBV_Monitoring,ok
2022,Colombia,Bogota,Teusaquillo,High,No disability,Women,Health_services_access,49.21169940179446,%,Community_GBV_Monitoring,ok
2022,Colombia,Bogota,Teusaquillo,High,No disability,Women,GBV_services_access,55.99649489641223,%,Civic_Participation_Records,ok
2022,Colombia,Bogota,Teusaquillo,High,No disability,Women,Employment_rate,52.06854330732021,%,Community_GBV_Monitoring,ok
2022,Colombia,Bogota,Teusaquillo,High,No disability,Women,Decision_making_participation,47.16210062460161,%,Administrative_Health_Reports,ok
2022,Colombia,Bogota,Teusaquillo,High,No disability,Men,School_enrollment,61.108591602782504,%,Administrative_Health_Reports,ok
2022,Colombia,Bogota,Teusaquillo,High,No disability,Men,Health_services_access,58.16081956779311,%,Civic_Participation_Records,ok
2022,Colombia,Bogota,Teusaquillo,High,No disability,Men,GBV_services_access,56.008624653769616,%,Labour_Force_Survey,ok
2022,Colombia,Bogota,Teusaquillo,High,No disability,Men,Employment_rate,52.40477454565834,%,Administrative_Health_Reports,ok
2022,Colombia,Bogota,Teusaquillo,High,No disability,Men,Decision_making_participation,56.06776661201965,%,Administrative_Health_Reports,ok
2022,Colombia,Bogota,Teusaquillo,High,With disability,Women,School_enrollment,28.475359770843347,%,Community_GBV_Monitoring,ok
2022,Colombia,Bogota,Teusaquillo,High,With disability,Women,Health_services_access,27.80391132069169,%,Community_GBV_Monitoring,ok
2022,Colombia,Bogota,Teusaquillo,High,With disability,Women,GBV_services_access,31.747839016769046,%,Civic_Participation_Records,ok
2022,Colombia,Bogota,Teusaquillo,High,With disability,Women,Employment_rate,37.59438234926543,%,Civic_Participation_Records,ok
2022,Colombia,Bogota,Teusaquillo,High,With disability,Women,Decision_making_participation,33.040118396689394,%,Household_Survey,ok
2022,Colombia,Bogota,Teusaquillo,High,With disability,Men,School_enrollment,36.157038812612655,%,Administrative_Health_Reports,ok
2022,Colombia,Bogota,Teusaquillo,High,With disability,Men,Health_services_access,39.34211664561243,%,Household_Survey,ok
2022,Colombia,Bogota,Teusaquillo,High,With disability,Men,GBV_services_access,26.536526311981948,%,Community_GBV_Monitoring,ok
2022,Colombia,Bogota,Teusaquillo,High,With disability,Men,Employment_rate,39.5886851423336,%,Civic_Participation_Records,ok
2022,Colombia,Bogota,Teusaquillo,High,With disability,Men,Decision_making_participation,40.64630836340302,%,Labour_Force_Survey,ok
2023,Colombia,Bogota,Teusaquillo,Low,No disability,Women,School_enrollment,,%,Administrative_Health_Reports,missing_value
2023,Colombia,Bogota,Teusaquillo,Low,No disability,Women,Health_services_access,32.82863399191301,%,Household_Survey,ok
2023,Colombia,Bogota,Teusaquillo,Low,No disability,Women,GBV_services_access,30.159440144136187,%,Labour_Force_Survey,ok
2023,Colombia,Bogota,Teusaquillo,Low,No disability,Women,Employment_rate,24.28804664129878,%,Administrative_Health_Reports,ok
2023,Colombia,Bogota,Teusaquillo,Low,No disability,Women,Decision_making_participation,29.370011647570287,%,Labour_Force_Survey,ok
2023,Colombia,Bogota,Teusaquillo,Low,No disability,Men,School_enrollment,38.80340296340619,%,Household_Survey,ok
2023,Colombia,Bogota,Teusaquillo,Low,No disability,Men,Health_services_access,36.91031911075184,%,Administrative_Health_Reports,ok
2023,Colombia,Bogota,Teusaquillo,Low,No disability,Men,GBV_services_access,34.32017816083351,%,Community_GBV_Monitoring,ok
2023,Colombia,Bogota,Teusaquillo,Low,No disability,Men,Employment_rate,31.929518482050465,%,Administrative_Health_Reports,ok
2023,Colombia,Bogota,Teusaquillo,Low,No disability,Men,Decision_making_participation,38.136017098402206,%,Community_GBV_Monitoring,ok
2023,Colombia,Bogota,Teusaquillo,Low,With disability,Women,School_enrollment,,%,Civic_Participation_Records,missing_value
2023,Colombia,Bogota,Teusaquillo,Low,With disability,Women,Health_services_access,,%,Community_GBV_Monitoring,missing_value
2023,Colombia,Bogota,Teusaquillo,Low,With disability,Women,GBV_services_access,11.225016418445103,%,Civic_Participation_Records,ok
2023,Colombia,Bogota,Teusaquillo,Low,With disability,Women,Employment_rate,,%,Community_GBV_Monitoring,missing_value
2023,Colombia,Bogota,Teusaquillo,Low,With disability,Women,Decision_making_participation,13.634356887913782,%,Civic_Participation_Records,ok
2023,Colombia,Bogota,Teusaquillo,Low,With disability,Men,School_enrollment,,%,Civic_Participation_Records,missing_value
2023,Colombia,Bogota,Teusaquillo,Low,With disability,Men,Health_services_access,15.660268473437608,%,Household_Survey,ok
2023,Colombia,Bogota,Teusaquillo,Low,With disability,Men,GBV_services_access,13.50523250207647,%,Civic_Participation_Records,ok
2023,Colombia,Bogota,Teusaquillo,Low,With disability,Men,Employment_rate,14.702893100947,%,Community_GBV_Monitoring,ok
2023,Colombia,Bogota,Teusaquillo,Low,With disability,Men,Decision_making_participation,14.818697105396582,%,Administrative_Health_Reports,ok
2023,Colombia,Bogota,Teusaquillo,Middle,No disability,Women,School_enrollment,49.75246607768945,%,Administrative_Health_Reports,ok
2023,Colombia,Bogota,Teusaquillo,Middle,No disability,Women,Health_services_access,44.83594784195126,%,Administrative_Health_Reports,ok
2023,Colombia,Bogota,Teusaquillo,Middle,No disability,Women,GBV_services_access,44.642049017308736,%,Administrative_Health_Reports,ok
2023,Colombia,Bogota,Teusaquillo,Middle,No disability,Women,Employment_rate,49.55932274844185,%,Community_GBV_Monitoring,ok
2023,Colombia,Bogota,Teusaquillo,Middle,No disability,Women,Decision_making_participation,52.30100221751654,%,Community_GBV_Monitoring,ok
2023,Colombia,Bogota,Teusaquillo,Middle,No disability,Men,School_enrollment,54.66163129821038,%,Household_Survey,ok
2023,Colombia,Bogota,Teusaquillo,Middle,No disability,Men,Health_services_access,50.17628736514086,%,Administrative_Health_Reports,ok
2023,Colombia,Bogota,Teusaquillo,Middle,No disability,Men,GBV_services_access,51.3858014035174,%,Labour_Force_Survey,ok
2023,Colombia,Bogota,Teusaquillo,Middle,No disability,Men,Employment_rate,57.30336042109698,%,Household_Survey,ok
2023,Colombia,Bogota,Teusaquillo,Middle,No disability,Men,Decision_making_participation,55.12805268666531,%,Civic_Participation_Records,ok
2023,Colombia,Bogota,Teusaquillo,Middle,With disability,Women,School_enrollment,,%,Administrative_Health_Reports,missing_value
2023,Colombia,Bogota,Teusaquillo,Middle,With disability,Women,Health_services_access,,%,Community_GBV_Monitoring,missing_value
2023,Colombia,Bogota,Teusaquillo,Middle,With disability,Women,GBV_services_access,24.56825577618742,%,Administrative_Health_Reports,ok
2023,Colombia,Bogota,Teusaquillo,Middle,With disability,Women,Employment_rate,,%,Household_Survey,missing_value
2023,Colombia,Bogota,Teusaquillo,Middle,With disability,Women,Decision_making_participation,31.238351010416427,%,Household_Survey,ok
2023,Colombia,Bogota,Teusaquillo,Middle,With disability,Men,School_enrollment,32.63753690701871,%,Household_Survey,ok
2023,Colombia,Bogota,Teusaquillo,Middle,With disability,Men,Health_services_access,27.049441405584467,%,Household_Survey,ok
2023,Colombia,Bogota,Teusaquillo,Middle,With disability,Men,GBV_services_access,29.123727605419774,%,Community_GBV_Monitoring,ok
2023,Colombia,Bogota,Teusaquillo,Middle,With disability,Men,Employment_rate,36.129811518726605,%,Administrative_Health_Reports,ok
2023,Colombia,Bogota,Teusaquillo,Middle,With disability,Men,Decision_making_participation,32.518581619987934,%,Administrative_Health_Reports,ok
2023,Colombia,Bogota,Teusaquillo,High,No disability,Women,School_enrollment,54.2346459800584,%,Household_Survey,ok
2023,Colombia,Bogota,Teusaquillo,High,No disability,Women,Health_services_access,50.01016369006715,%,Household_Survey,ok
2023,Colombia,Bogota,Teusaquillo,High,No disability,Women,GBV_services_access,,%,Administrative_Health_Reports,missing_value
2023,Colombia,Bogota,Teusaquillo,High,No disability,Women,Employment_rate,51.407541526739514,%,Civic_Participation_Records,ok
2023,Colombia,Bogota,Teusaquillo,High,No disability,Women,Decision_making_participation,49.3851919606069,%,Household_Survey,ok
2023,Colombia,Bogota,Teusaquillo,High,No disability,Men,School_enrollment,61.591495363425715,%,Household_Survey,ok
2023,Colombia,Bogota,Teusaquillo,High,No disability,Men,Health_services_access,57.15319318644969,%,Administrative_Health_Reports,ok
2023,Colombia,Bogota,Teusaquillo,High,No disability,Men,GBV_services_access,59.16578024870062,%,Labour_Force_Survey,ok
2023,Colombia,Bogota,Teusaquillo,High,No disability,Men,Employment_rate,60.37830097646166,%,Household_Survey,ok
2023,Colombia,Bogota,Teusaquillo,High,No disability,Men,Decision_making_participation,57.458827061496585,%,Administrative_Health_Reports,ok
2023,Colombia,Bogota,Teusaquillo,High,With disability,Women,School_enrollment,,%,Community_GBV_Monitoring,missing_value
2023,Colombia,Bogota,Teusaquillo,High,With disability,Women,Health_services_access,27.777690077538164,%,Community_GBV_Monitoring,ok
2023,Colombia,Bogota,Teusaquillo,High,With disability,Women,GBV_services_access,30.098538190783565,%,Household_Survey,ok
2023,Colombia,Bogota,Teusaquillo,High,With disability,Women,Employment_rate,28.92080477650625,%,Labour_Force_Survey,ok
2023,Colombia,Bogota,Teusaquillo,High,With disability,Women,Decision_making_participation,,%,Community_GBV_Monitoring,missing_value
2023,Colombia,Bogota,Teusaquillo,High,With disability,Men,School_enrollment,34.217717874270505,%,Civic_Participation_Records,ok
2023,Colombia,Bogota,Teusaquillo,High,With disability,Men,Health_services_access,37.55213354818482,%,Community_GBV_Monitoring,ok
2023,Colombia,Bogota,Teusaquillo,High,With disability,Men,GBV_services_access,33.045760238515186,%,Community_GBV_Monitoring,ok
2023,Colombia,Bogota,Teusaquillo,High,With disability,Men,Employment_rate,36.26202060174093,%,Administrative_Health_Reports,ok
2023,Colombia,Bogota,Teusaquillo,High,With disability,Men,Decision_making_participation,35.55370370708554,%,Community_GBV_Monitoring,ok
2024,Colombia,Bogota,Teusaquillo,Low,No disability,Women,School_enrollment,32.97937373340712,%,Civic_Participation_Records,ok
2024,Colombia,Bogota,Teusaquillo,Low,No disability,Women,Health_services_access,28.52286823592587,%,Labour_Force_Survey,ok
2024,Colombia,Bogota,Teusaquillo,Low,No disability,Women,GBV_services_access,31.75445946840846,%,Labour_Force_Survey,ok
2024,Colombia,Bogota,Teusaquillo,Low,No disability,Women,Employment_rate,,%,Labour_Force_Survey,missing_value
2024,Colombia,Bogota,Teusaquillo,Low,No disability,Women,Decision_making_participation,30.112914705943822,%,Labour_Force_Survey,ok
2024,Colombia,Bogota,Teusaquillo,Low,No disability,Men,School_enrollment,34.75754798286636,%,Civic_Participation_Records,ok
2024,Colombia,Bogota,Teusaquillo,Low,No disability,Men,Health_services_access,35.000047974463776,%,Civic_Participation_Records,ok
2024,Colombia,Bogota,Teusaquillo,Low,No disability,Men,GBV_services_access,29.075343357943463,%,Household_Survey,ok
2024,Colombia,Bogota,Teusaquillo,Low,No disability,Men,Employment_rate,31.760918898179295,%,Household_Survey,ok
2024,Colombia,Bogota,Teusaquillo,Low,No disability,Men,Decision_making_participation,31.537460866565116,%,Household_Survey,ok
2024,Colombia,Bogota,Teusaquillo,Low,With disability,Women,School_enrollment,12.499856032816686,%,Civic_Participation_Records,ok
2024,Colombia,Bogota,Teusaquillo,Low,With disability,Women,Health_services_access,11.333981956686406,%,Labour_Force_Survey,ok
2024,Colombia,Bogota,Teusaquillo,Low,With disability,Women,GBV_services_access,,%,Administrative_Health_Reports,missing_value
2024,Colombia,Bogota,Teusaquillo,Low,With disability,Women,Employment_rate,15.37872677770812,%,Household_Survey,ok
2024,Colombia,Bogota,Teusaquillo,Low,With disability,Women,Decision_making_participation,13.355231504286687,%,Civic_Participation_Records,ok
2024,Colombia,Bogota,Teusaquillo,Low,With disability,Men,School_enrollment,16.292135691628616,%,Household_Survey,ok
2024,Colombia,Bogota,Teusaquillo,Low,With disability,Men,Health_services_access,7.5962708882033425,%,Civic_Participation_Records,ok
2024,Colombia,Bogota,Teusaquillo,Low,With disability,Men,GBV_services_access,10.797615902775014,%,Administrative_Health_Reports,ok
2024,Colombia,Bogota,Teusaquillo,Low,With disability,Men,Employment_rate,,%,Community_GBV_Monitoring,missing_value
2024,Colombia,Bogota,Teusaquillo,Low,With disability,Men,Decision_making_participation,,%,Administrative_Health_Reports,missing_value
2024,Colombia,Bogota,Teusaquillo,Middle,No disability,Women,School_enrollment,47.29144314210849,%,Civic_Participation_Records,ok
2024,Colombia,Bogota,Teusaquillo,Middle,No disability,Women,Health_services_access,45.24478797493504,%,Community_GBV_Monitoring,ok
2024,Colombia,Bogota,Teusaquillo,Middle,No disability,Women,GBV_services_access,50.07360942781894,%,Household_Survey,ok
2024,Colombia,Bogota,Teusaquillo,Middle,No disability,Women,Employment_rate,51.165659592079905,%,Community_GBV_Monitoring,ok
2024,Colombia,Bogota,Teusaquillo,Middle,No disability,Women,Decision_making_participation,47.45090262424706,%,Community_GBV_Monitoring,ok
2024,Colombia,Bogota,Teusaquillo,Middle,No disability,Men,School_enrollment,48.10903225639984,%,Community_GBV_Monitoring,ok
2024,Colombia,Bogota,Teusaquillo,Middle,No disability,Men,Health_services_access,53.54441410199366,%,Community_GBV_Monitoring,ok
2024,Colombia,Bogota,Teusaquillo,Middle,No disability,Men,GBV_services_access,49.144981899479966,%,Administrative_Health_Reports,ok
2024,Colombia,Bogota,Teusaquillo,Middle,No disability,Men,Employment_rate,47.03562096622839,%,Community_GBV_Monitoring,ok
2024,Colombia,Bogota,Teusaquillo,Middle,No disability,Men,Decision_making_participation,55.406947762670285,%,Household_Survey,ok
2024,Colombia,Bogota,Teusaquillo,Middle,With disability,Women,School_enrollment,23.69280360798136,%,Community_GBV_Monitoring,ok
2024,Colombia,Bogota,Teusaquillo,Middle,With disability,Women,Health_services_access,26.05272496307434,%,Civic_Participation_Records,ok
2024,Colombia,Bogota,Teusaquillo,Middle,With disability,Women,GBV_services_access,25.439306799820265,%,Household_Survey,ok
2024,Colombia,Bogota,Teusaquillo,Middle,With disability,Women,Employment_rate,26.899169752951167,%,Household_Survey,ok
2024,Colombia,Bogota,Teusaquillo,Middle,With disability,Women,Decision_making_participation,28.016738630378015,%,Administrative_Health_Reports,ok
2024,Colombia,Bogota,Teusaquillo,Middle,With disability,Men,School_enrollment,33.53772118045604,%,Household_Survey,ok
2024,Colombia,Bogota,Teusaquillo,Middle,With disability,Men,Health_services_access,31.01018587329706,%,Community_GBV_Monitoring,ok
2024,Colombia,Bogota,Teusaquillo,Middle,With disability,Men,GBV_services_access,27.76046769340618,%,Community_GBV_Monitoring,ok
2024,Colombia,Bogota,Teusaquillo,Middle,With disability,Men,Employment_rate,29.3451772121187,%,Administrative_Health_Reports,ok
2024,Colombia,Bogota,Teusaquillo,Middle,With disability,Men,Decision_making_participation,,%,Community_GBV_Monitoring,missing_value
2024,Colombia,Bogota,Teusaquillo,High,No disability,Women,School_enrollment,49.367069057625464,%,Labour_Force_Survey,ok
2024,Colombia,Bogota,Teusaquillo,High,No disability,Women,Health_services_access,53.875286855440976,%,Administrative_Health_Reports,ok
2024,Colombia,Bogota,Teusaquillo,High,No disability,Women,GBV_services_access,57.53711319903737,%,Labour_Force_Survey,ok
2024,Colombia,Bogota,Teusaquillo,High,No disability,Women,Employment_rate,46.655944423214926,%,Household_Survey,ok
2024,Colombia,Bogota,Teusaquillo,High,No disability,Women,Decision_making_participation,56.180696379162754,%,Household_Survey,ok
2024,Colombia,Bogota,Teusaquillo,High,No disability,Men,School_enrollment,57.705642180889626,%,Administrative_Health_Reports,ok
2024,Colombia,Bogota,Teusaquillo,High,No disability,Men,Health_services_access,,%,Civic_Participation_Records,missing_value
2024,Colombia,Bogota,Teusaquillo,High,No disability,Men,GBV_services_access,54.60049423404127,%,Labour_Force_Survey,ok
2024,Colombia,Bogota,Teusaquillo,High,No disability,Men,Employment_rate,57.047404718172736,%,Civic_Participation_Records,ok
2024,Colombia,Bogota,Teusaquillo,High,No disability,Men,Decision_making_participation,52.438178600109175,%,Civic_Participation_Records,ok
2024,Colombia,Bogota,Teusaquillo,High,With disability,Women,School_enrollment,36.51964992216885,%,Community_GBV_Monitoring,ok
2024,Colombia,Bogota,Teusaquillo,High,With disability,Women,Health_services_access,29.60712478233579,%,Household_Survey,ok
2024,Colombia,Bogota,Teusaquillo,High,With disability,Women,GBV_services_access,26.72187205747273,%,Household_Survey,ok
2024,Colombia,Bogota,Teusaquillo,High,With disability,Women,Employment_rate,,%,Community_GBV_Monitoring,missing_value
2024,Colombia,Bogota,Teusaquillo,High,With disability,Women,Decision_making_participation,36.19805446032875,%,Labour_Force_Survey,ok
2024,Colombia,Bogota,Teusaquillo,High,With disability,Men,School_enrollment,35.058501430501316,%,Community_GBV_Monitoring,ok
2024,Colombia,Bogota,Teusaquillo,High,With disability,Men,Health_services_access,36.60430044685546,%,Community_GBV_Monitoring,ok
2024,Colombia,Bogota,Teusaquillo,High,With disability,Men,GBV_services_access,,%,Civic_Participation_Records,missing_value
2024,Colombia,Bogota,Teusaquillo,High,With disability,Men,Employment_rate,37.73331490281418,%,Civic_Participation_Records,ok
2024,Colombia,Bogota,Teusaquillo,High,With disability,Men,Decision_making_participation,40.701220532784134,%,Household_Survey,ok
2020,Colombia,Bogota,Bosa,Low,No disability,Women,School_enrollment,30.44369836400206,%,Administrative_Health_Reports,ok
2020,Colombia,Bogota,Bosa,Low,No disability,Women,Health_services_access,29.622003673556772,%,Community_GBV_Monitoring,ok
2020,Colombia,Bogota,Bosa,Low,No disability,Women,GBV_services_access,27.978674366437716,%,Household_Survey,ok
2020,Colombia,Bogota,Bosa,Low,No disability,Women,Employment_rate,29.208393640019374,%,Civic_Participation_Records,ok
2020,Colombia,Bogota,Bosa,Low,No disability,Women,Decision_making_participation,33.960707813274865,%,Community_GBV_Monitoring,ok
2020,Colombia,Bogota,Bosa,Low,No disability,Men,School_enrollment,,%,Community_GBV_Monitoring,missing_value
2020,Colombia,Bogota,Bosa,Low,No disability,Men,Health_services_access,33.144415682992765,%,Civic_Participation_Records,ok
2020,Colombia,Bogota,Bosa,Low,No disability,Men,GBV_services_access,30.333799490781402,%,Civic_Participation_Records,ok
2020,Colombia,Bogota,Bosa,Low,No disability,Men,Employment_rate,32.227155667680165,%,Household_Survey,ok
2020,Colombia,Bogota,Bosa,Low,No disability,Men,Decision_making_participation,35.12902299321535,%,Civic_Participation_Records,ok
2020,Colombia,Bogota,Bosa,Low,With disability,Women,School_enrollment,11.263865100038766,%,Civic_Participation_Records,ok
2020,Colombia,Bogota,Bosa,Low,With disability,Women,Health_services_access,11.673705561469507,%,Household_Survey,ok
2020,Colombia,Bogota,Bosa,Low,With disability,Women,GBV_services_access,4.671943682521853,%,Administrative_Health_Reports,ok
2020,Colombia,Bogota,Bosa,Low,With disability,Women,Employment_rate,12.306445053257338,%,Civic_Participation_Records,ok
2020,Colombia,Bogota,Bosa,Low,With disability,Women,Decision_making_participation,12.702932261470366,%,Household_Survey,ok
2020,Colombia,Bogota,Bosa,Low,With disability,Men,School_enrollment,14.107538726636111,%,Community_GBV_Monitoring,ok
2020,Colombia,Bogota,Bosa,Low,With disability,Men,Health_services_access,15.041060851281362,%,Community_GBV_Monitoring,ok
2020,Colombia,Bogota,Bosa,Low,With disability,Men,GBV_services_access,,%,Civic_Participation_Records,missing_value
2020,Colombia,Bogota,Bosa,Low,With disability,Men,Employment_rate,18.586293697710232,%,Labour_Force_Survey,ok
2020,Colombia,Bogota,Bosa,Low,With disability,Men,Decision_making_participation,,%,Household_Survey,missing_value
2020,Colombia,Bogota,Bosa,Middle,No disability,Women,School_enrollment,45.490516447440825,%,Household_Survey,ok
2020,Colombia,Bogota,Bosa,Middle,No disability,Women,Health_services_access,47.835948383642084,%,Civic_Participation_Records,ok
2020,Colombia,Bogota,Bosa,Middle,No disability,Women,GBV_services_access,50.72683644226189,%,Household_Survey,ok
2020,Colombia,Bogota,Bosa,Middle,No disability,Women,Employment_rate,42.71780938650109,%,Household_Survey,ok
2020,Colombia,Bogota,Bosa,Middle,No disability,Women,Decision_making_participation,44.999080210041065,%,Household_Survey,ok
2020,Colombia,Bogota,Bosa,Middle,No disability,Men,School_enrollment,48.85171537116951,%,Civic_Participation_Records,ok
2020,Colombia,Bogota,Bosa,Middle,No disability,Men,Health_services_access,52.838226953938026,%,Civic_Participation_Records,ok
2020,Colombia,Bogota,Bosa,Middle,No disability,Men,GBV_services_access,53.065079198802835,%,Civic_Participation_Records,ok
2020,Colombia,Bogota,Bosa,Middle,No disability,Men,Employment_rate,52.53823870650381,%,Labour_Force_Survey,ok
2020,Colombia,Bogota,Bosa,Middle,No disability,Men,Decision_making_participation,53.469065549760515,%,Household_Survey,ok
2020,Colombia,Bogota,Bosa,Middle,With disability,Women,School_enrollment,,%,Administrative_Health_Reports,missing_value
2020,Colombia,Bogota,Bosa,Middle,With disability,Women,Health_services_access,28.38530605520728,%,Civic_Participation_Records,ok
2020,Colombia,Bogota,Bosa,Middle,With disability,Women,GBV_services_access,21.785510923541402,%,Civic_Participation_Records,ok
2020,Colombia,Bogota,Bosa,Middle,With disability,Women,Employment_rate,,%,Administrative_Health_Reports,missing_value
2020,Colombia,Bogota,Bosa,Middle,With disability,Women,Decision_making_participation,28.15219552168883,%,Labour_Force_Survey,ok
2020,Colombia,Bogota,Bosa,Middle,With disability,Men,School_enrollment,32.7749967554923,%,Civic_Participation_Records,ok
2020,Colombia,Bogota,Bosa,Middle,With disability,Men,Health_services_access,28.511837355657466,%,Community_GBV_Monitoring,ok
2020,Colombia,Bogota,Bosa,Middle,With disability,Men,GBV_services_access,27.640501484914935,%,Civic_Participation_Records,ok
